ID cluster length robot_feedback previous_score current_result current_score engagement action
user_55/session_1 1 7 0 2 -1 -3 0.584835238523 3
user_55/session_1 1 9 0 -3 -1 -4 0.624529965784 4
user_55/session_1 1 9 1 -4 -1 -4 0.656146668215 1
user_55/session_1 1 5 0 -4 1 2 0.23696883017 0
user_55/session_1 1 3 0 2 1 1 0.452914282818 4
user_55/session_1 1 3 1 1 1 1 0.604502446318 2
user_55/session_1 1 7 0 1 -1 -3 0.724609418604 0
user_55/session_1 1 3 0 -3 1 1 0.711390864015 5
user_55/session_1 1 3 2 1 1 1 0.672519278732 1
user_55/session_1 1 5 0 1 1 2 0.541212795974 2
user_55/session_1 1 7 0 2 -1 -3 0.191548480251 3
user_55/session_1 1 9 0 -3 -1 -4 0.605883014625 4
user_55/session_1 1 9 1 -4 -1 -4 0.205152969176 2
user_55/session_1 1 7 0 -4 -1 -3 0.057004866121 0
user_55/session_1 1 3 0 -3 1 1 0.171969658419 5
user_55/session_1 1 3 2 1 1 1 0.491878084492 1
user_55/session_1 1 5 0 1 -1 -2 0.452873831164 0
user_55/session_1 1 3 0 -2 1 1 0.454911439214 2
user_55/session_1 1 7 0 1 1 3 0.554520479637 5
user_55/session_1 1 7 2 3 1 3 0.445285202691 2
user_55/session_1 1 7 0 3 -1 -3 0.439330612469 1
user_55/session_1 1 5 0 -3 1 2 0.349978903199 -1
user_2/session_2 2 7 0 0 1 3 0.461041678547 3
user_2/session_2 2 9 0 3 -1 -4 0.40257971312 5
user_2/session_2 2 9 2 -4 1 4 0.430667397317 3
user_2/session_2 2 9 0 4 1 4 0.392732453009 1
user_2/session_2 2 5 0 4 1 2 0.361208117622 0
user_2/session_2 2 3 0 2 1 1 0.371707853051 4
user_2/session_2 2 3 1 1 1 1 0.440896531575 1
user_2/session_2 2 5 0 1 1 2 0.318948734124 0
user_2/session_2 2 3 0 2 1 1 0.570267497679 4
user_2/session_2 2 3 1 1 1 1 0.236448555934 1
user_2/session_2 2 5 0 1 1 2 0.383235245137 2
user_2/session_2 2 7 0 2 1 3 0.378948461744 2
user_2/session_2 2 7 0 3 1 3 0.337696438384 5
user_2/session_2 2 7 2 3 1 3 0.407581590372 1
user_2/session_2 2 5 0 3 1 2 0.391079212546 2
user_2/session_2 2 7 0 2 1 3 0.530844963389 4
user_2/session_2 2 7 1 3 1 3 0.42007544501 3
user_2/session_2 2 9 0 3 1 4 0.465892825141 2
user_2/session_2 2 7 0 4 1 3 0.315528564271 5
user_2/session_2 2 7 2 3 1 3 0.439248068402 2
user_2/session_2 2 7 0 3 1 3 0.597180328097 1
user_2/session_2 2 5 0 3 1 2 0.535749612098 0
user_2/session_2 2 3 0 2 1 1 0.325648111628 4
user_2/session_2 2 3 1 1 1 1 0.350382185224 2
user_2/session_2 2 7 0 1 1 3 0.258032119683 -1
user_37/session_1 1 3 0 0 1 1 0.409058673817 1
user_37/session_1 1 5 0 1 1 2 0.321150090226 2
user_37/session_1 1 7 0 2 -1 -3 0.394218793438 5
user_37/session_1 1 7 2 -3 1 3 0.208769148972 1
user_37/session_1 1 5 0 3 1 2 0.20027147427 0
user_37/session_1 1 3 0 2 1 1 0.200144536334 4
user_37/session_1 1 3 1 1 1 1 0.184339689565 2
user_37/session_1 1 7 0 1 -1 -3 0.29341503974 3
user_37/session_1 1 9 0 -3 -1 -4 0.255080843368 5
user_37/session_1 1 9 2 -4 -1 -4 0.251954394705 3
user_37/session_1 1 9 0 -4 -1 -4 0.362935196596 1
user_37/session_1 1 5 0 -4 1 2 0.158932295636 5
user_37/session_1 1 5 2 2 1 2 0.21044762973 0
user_37/session_1 1 3 0 2 1 1 0.34468714215 4
user_37/session_1 1 3 1 1 1 1 0.188087715443 2
user_37/session_1 1 7 0 1 1 3 0.191588918589 5
user_37/session_1 1 7 2 3 1 3 0.153909608052 2
user_37/session_1 1 7 0 3 1 3 0.207755088649 3
user_37/session_1 1 9 0 3 -1 -4 0.253772498221 2
user_37/session_1 1 7 0 -4 -1 -3 0.173015393677 1
user_37/session_1 1 5 0 -3 -1 -2 0.101969758177 4
user_37/session_1 1 5 1 -2 1 2 0.0884491909227 3
user_37/session_1 1 9 0 2 -1 -4 0.222884996344 2
user_37/session_1 1 7 0 -4 -1 -3 0.306398347415 3
user_37/session_1 1 9 0 -3 -1 -4 0.171916609733 -1
user_67/session_1 1 3 0 0 1 1 0.272173354556 1
user_67/session_1 1 5 0 1 1 2 0.354567324885 2
user_67/session_1 1 7 0 2 1 3 0.451492169759 3
user_67/session_1 1 9 0 3 1 4 0.265551706949 4
user_67/session_1 1 9 1 4 -1 -4 0.309511494119 2
user_67/session_1 1 7 0 -4 1 3 0.151951624827 0
user_67/session_1 1 3 0 3 1 1 0.211562284967 5
user_67/session_1 1 3 2 1 1 1 0.186554611862 1
user_67/session_1 1 5 0 1 1 2 0.13239486341 4
user_67/session_1 1 5 1 2 1 2 0.36791051558 1
user_67/session_1 1 5 0 2 1 2 0.305476608521 0
user_67/session_1 1 3 0 2 1 1 0.178422777025 5
user_67/session_1 1 3 2 1 1 1 0.210145936189 2
user_67/session_1 1 7 0 1 -1 -3 0.352157451697 3
user_67/session_1 1 9 0 -3 -1 -4 0.123530331618 5
user_67/session_1 1 9 2 -4 -1 -4 0.16976536662 1
user_67/session_1 1 5 0 -4 1 2 0.417622878857 2
user_67/session_1 1 7 0 2 1 3 0.24959709127 3
user_67/session_1 1 9 0 3 -1 -4 0.241896909902 4
user_67/session_1 1 9 1 -4 -1 -4 0.1632613908 2
user_67/session_1 1 7 0 -4 -1 -3 0.388924859509 1
user_67/session_1 1 5 0 -3 1 2 0.221406613869 5
user_67/session_1 1 5 2 2 1 2 0.29110162109 1
user_67/session_1 1 5 0 2 -1 -2 0.214399753053 2
user_67/session_1 1 7 0 -2 -1 -3 0.181038756897 -1
user_9/session_1 1 7 0 0 1 3 0.399633011288 3
user_9/session_1 1 9 0 3 -1 -4 0.48297406502 4
user_9/session_1 1 9 1 -4 -1 -4 0.196428758663 1
user_9/session_1 1 5 0 -4 -1 -2 0.322625189794 1
user_9/session_1 1 5 0 -2 1 2 0.35190585233 0
user_9/session_1 1 3 0 2 1 1 0.406524977062 5
user_9/session_1 1 3 2 1 1 1 0.143056904223 2
user_9/session_1 1 7 0 1 1 3 0.313323084076 1
user_9/session_1 1 5 0 3 1 2 0.395375493229 0
user_9/session_1 1 3 0 2 1 1 0.176587429217 4
user_9/session_1 1 3 1 1 1 1 0.202244787433 1
user_9/session_1 1 5 0 1 1 2 0.2998846727 5
user_9/session_1 1 5 2 2 1 2 0.265635294016 2
user_9/session_1 1 7 0 2 -1 -3 0.205477169805 3
user_9/session_1 1 9 0 -3 -1 -4 0.385685263989 4
user_9/session_1 1 9 1 -4 -1 -4 0.311969710511 3
user_9/session_1 1 9 0 -4 -1 -4 0.355758855154 2
user_9/session_1 1 7 0 -4 -1 -3 0.379927389181 2
user_9/session_1 1 7 0 -3 -1 -3 0.490966702324 1
user_9/session_1 1 5 0 -3 1 2 0.212083945122 5
user_9/session_1 1 5 2 2 1 2 0.391567270016 2
user_9/session_1 1 7 0 2 -1 -3 0.294701489759 0
user_9/session_1 1 3 0 -3 1 1 0.221356157786 4
user_9/session_1 1 3 1 1 1 1 0.277739787436 1
user_9/session_1 1 5 0 1 1 2 0.23929639582 -1
user_46/session_1 1 3 0 0 1 1 0.165686875368 1
user_46/session_1 1 5 0 1 1 2 0.351383681069 2
user_46/session_1 1 7 0 2 -1 -3 0.429121558889 4
user_46/session_1 1 7 1 -3 -1 -3 0.408123259363 3
user_46/session_1 1 9 0 -3 -1 -4 0.342100354559 5
user_46/session_1 1 9 2 -4 -1 -4 0.315487941132 2
user_46/session_1 1 7 0 -4 1 3 0.265900066067 1
user_46/session_1 1 5 0 3 1 2 0.326732762276 0
user_46/session_1 1 3 0 2 1 1 0.366918901071 4
user_46/session_1 1 3 1 1 1 1 0.298546654804 1
user_46/session_1 1 5 0 1 1 2 0.326075253749 5
user_46/session_1 1 5 2 2 1 2 0.466420545808 2
user_46/session_1 1 7 0 2 1 3 0.504949534031 3
user_46/session_1 1 9 0 3 -1 -4 0.478562846176 5
user_46/session_1 1 9 2 -4 -1 -4 0.30966579324 0
user_46/session_1 1 3 0 -4 1 1 0.47892365182 1
user_46/session_1 1 5 0 1 1 2 0.566960025738 2
user_46/session_1 1 7 0 2 -1 -3 0.498458883153 4
user_46/session_1 1 7 1 -3 -1 -3 0.462647584826 2
user_46/session_1 1 7 0 -3 1 3 0.559406059283 3
user_46/session_1 1 9 0 3 -1 -4 0.447241925699 4
user_46/session_1 1 9 1 -4 -1 -4 0.559631889502 0
user_46/session_1 1 3 0 -4 1 1 0.294577554575 1
user_46/session_1 1 5 0 1 -1 -2 0.526870304327 1
user_46/session_1 1 5 0 -2 1 2 0.386749556627 -1
user_43/session_1 2 3 0 0 1 1 0.0794865766724 1
user_43/session_1 2 5 0 1 1 2 0.297179518346 2
user_43/session_1 2 7 0 2 1 3 0.236233367855 4
user_43/session_1 2 7 1 3 -1 -3 0.138746328177 3
user_43/session_1 2 9 0 -3 -1 -4 0.289871040404 5
user_43/session_1 2 9 2 -4 1 4 0.536466667121 2
user_43/session_1 2 7 0 4 1 3 0.35411969242 1
user_43/session_1 2 5 0 3 1 2 0.28809578181 0
user_43/session_1 2 3 0 2 1 1 0.515923102307 4
user_43/session_1 2 3 1 1 1 1 0.356605481446 1
user_43/session_1 2 5 0 1 1 2 0.35951648936 5
user_43/session_1 2 5 2 2 1 2 0.155822414372 2
user_43/session_1 2 7 0 2 -1 -3 0.106040062755 3
user_43/session_1 2 9 0 -3 -1 -4 0.0891183719667 5
user_43/session_1 2 9 2 -4 -1 -4 0.239073533519 0
user_43/session_1 2 3 0 -4 1 1 0.169870290925 1
user_43/session_1 2 5 0 1 1 2 0.498822485243 2
user_43/session_1 2 7 0 2 1 3 0.140311703479 4
user_43/session_1 2 7 1 3 1 3 0.144496167796 2
user_43/session_1 2 7 0 3 -1 -3 0.153984184895 3
user_43/session_1 2 9 0 -3 1 4 0.0872558788046 4
user_43/session_1 2 9 1 4 1 4 0.0653345923934 0
user_43/session_1 2 3 0 4 1 1 0.0868052259935 1
user_43/session_1 2 5 0 1 1 2 0.070134949021 1
user_43/session_1 2 5 0 2 1 2 0.185270444809 -1
user_35/session_1 1 7 0 0 1 3 0.190591196363 3
user_35/session_1 1 9 0 3 -1 -4 0.216744655517 5
user_35/session_1 1 9 2 -4 -1 -4 0.119331894267 3
user_35/session_1 1 9 0 -4 -1 -4 0.179680495975 1
user_35/session_1 1 5 0 -4 -1 -2 0.117509617911 0
user_35/session_1 1 3 0 -2 1 1 0.158585486667 4
user_35/session_1 1 3 1 1 1 1 0.155661986347 1
user_35/session_1 1 5 0 1 1 2 0.135186508525 0
user_35/session_1 1 3 0 2 1 1 0.086263094264 4
user_35/session_1 1 3 1 1 1 1 0.292501958847 1
user_35/session_1 1 5 0 1 1 2 0.393358440863 2
user_35/session_1 1 7 0 2 -1 -3 0.30481653956 2
user_35/session_1 1 7 0 -3 -1 -3 0.141616282012 5
user_35/session_1 1 7 2 -3 1 3 0.125563822104 1
user_35/session_1 1 5 0 3 -1 -2 0.382161151941 2
user_35/session_1 1 7 0 -2 -1 -3 0.187395059423 4
user_35/session_1 1 7 1 -3 -1 -3 0.239085343067 3
user_35/session_1 1 9 0 -3 -1 -4 0.190404892866 2
user_35/session_1 1 7 0 -4 -1 -3 0.0878780299239 5
user_35/session_1 1 7 2 -3 -1 -3 0.177235201705 2
user_35/session_1 1 7 0 -3 1 3 0.217309176682 1
user_35/session_1 1 5 0 3 1 2 0.0940916593824 0
user_35/session_1 1 3 0 2 1 1 0.0979637590359 4
user_35/session_1 1 3 1 1 -1 -1 0.14105441918 2
user_35/session_1 1 7 0 -1 -1 -3 0.11512634346 -1
user_27/session_1 1 3 0 0 1 1 0.157139100216 1
user_27/session_1 1 5 0 1 1 2 0.110713108614 2
user_27/session_1 1 7 0 2 -1 -3 0.122660087551 5
user_27/session_1 1 7 2 -3 -1 -3 0.0638901551783 1
user_27/session_1 1 5 0 -3 1 2 0.0798804947851 0
user_27/session_1 1 3 0 2 1 1 0.0825788126075 4
user_27/session_1 1 3 1 1 1 1 0.0928822981938 2
user_27/session_1 1 7 0 1 -1 -3 0.137611239589 3
user_27/session_1 1 9 0 -3 -1 -4 0.0860211706345 5
user_27/session_1 1 9 2 -4 -1 -4 0.0708092789754 3
user_27/session_1 1 9 0 -4 -1 -4 0.0896857856417 1
user_27/session_1 1 5 0 -4 1 2 0.0712168220067 5
user_27/session_1 1 5 2 2 1 2 0.0531121237827 0
user_27/session_1 1 3 0 2 1 1 0.170727940184 4
user_27/session_1 1 3 1 1 1 1 0.383006498352 2
user_27/session_1 1 7 0 1 -1 -3 0.0935325527167 5
user_27/session_1 1 7 2 -3 -1 -3 0.112305048954 2
user_27/session_1 1 7 0 -3 -1 -3 0.130932326611 3
user_27/session_1 1 9 0 -3 -1 -4 0.0538144845722 2
user_27/session_1 1 7 0 -4 1 3 0.0719660122044 1
user_27/session_1 1 5 0 3 1 2 0.187384264193 4
user_27/session_1 1 5 1 2 1 2 0.0842559657633 3
user_27/session_1 1 9 0 2 -1 -4 0.072763038296 2
user_27/session_1 1 7 0 -4 -1 -3 0.157563947765 3
user_27/session_1 1 9 0 -3 -1 -4 0.465068034915 -1
user_64/session_1 0 5 0 0 1 2 0.68828860081 0
user_64/session_1 0 3 0 2 1 1 0.504024321593 1
user_64/session_1 0 5 0 1 1 2 0.355264123418 5
user_64/session_1 0 5 2 2 1 2 0.406665763177 2
user_64/session_1 0 7 0 2 1 3 0.318134849543 3
user_64/session_1 0 9 0 3 -1 -4 0.31542021817 2
user_64/session_1 0 7 0 -4 -1 -3 0.636124018307 5
user_64/session_1 0 7 2 -3 -1 -3 0.590192336306 1
user_64/session_1 0 5 0 -3 1 2 0.465697925845 0
user_64/session_1 0 3 0 2 1 1 0.487717304031 4
user_64/session_1 0 3 1 1 1 1 0.569671592306 1
user_64/session_1 0 5 0 1 1 2 0.485217067019 5
user_64/session_1 0 5 2 2 1 2 0.538090991769 2
user_64/session_1 0 7 0 2 1 3 0.553129612137 1
user_64/session_1 0 5 0 3 1 2 0.45582112336 0
user_64/session_1 0 3 0 2 1 1 0.438200061879 5
user_64/session_1 0 3 2 1 1 1 0.47877576587 2
user_64/session_1 0 7 0 1 -1 -3 0.471016615641 3
user_64/session_1 0 9 0 -3 -1 -4 0.586648557642 4
user_64/session_1 0 9 1 -4 -1 -4 0.508594218841 2
user_64/session_1 0 7 0 -4 -1 -3 0.48692827045 3
user_64/session_1 0 9 0 -3 -1 -4 0.542708093775 2
user_64/session_1 0 7 0 -4 1 3 0.509827462097 4
user_64/session_1 0 7 1 3 -1 -3 0.603509332519 1
user_64/session_1 0 5 0 -3 1 2 0.552490358381 -1
user_7/session_1 2 3 0 0 1 1 0.182882585804 1
user_7/session_1 2 5 0 1 1 2 0.2740553235 2
user_7/session_1 2 7 0 2 -1 -3 0.210292662029 3
user_7/session_1 2 9 0 -3 1 4 0.243366611097 4
user_7/session_1 2 9 1 4 -1 -4 0.190363914858 2
user_7/session_1 2 7 0 -4 -1 -3 0.310398222301 0
user_7/session_1 2 3 0 -3 1 1 0.385116834024 5
user_7/session_1 2 3 2 1 1 1 0.163760551424 1
user_7/session_1 2 5 0 1 1 2 0.22466462805 4
user_7/session_1 2 5 1 2 1 2 0.223154085949 1
user_7/session_1 2 5 0 2 -1 -2 0.233271098254 0
user_7/session_1 2 3 0 -2 1 1 0.412500869733 5
user_7/session_1 2 3 2 1 -1 -1 0.212004539576 2
user_7/session_1 2 7 0 -1 -1 -3 0.191263649205 3
user_7/session_1 2 9 0 -3 -1 -4 0.561254752483 5
user_7/session_1 2 9 2 -4 1 4 0.226197056432 1
user_7/session_1 2 5 0 4 1 2 0.263078687594 2
user_7/session_1 2 7 0 2 1 3 0.294887443979 3
user_7/session_1 2 9 0 3 1 4 0.225095563577 4
user_7/session_1 2 9 1 4 1 4 0.203533822852 2
user_7/session_1 2 7 0 4 -1 -3 0.233053466419 1
user_7/session_1 2 5 0 -3 -1 -2 0.273493143506 5
user_7/session_1 2 5 2 -2 -1 -2 0.317261537406 1
user_7/session_1 2 5 0 -2 1 2 0.46114326767 2
user_7/session_1 2 7 0 2 -1 -3 0.264830198478 -1
user_11/session_1 2 7 0 0 -1 -3 0.169548547612 4
user_11/session_1 2 7 1 -3 1 3 0.110787737125 3
user_11/session_1 2 9 0 3 1 4 0.128522117253 2
user_11/session_1 2 7 0 4 1 3 0.152968196512 1
user_11/session_1 2 5 0 3 1 2 0.0609135862124 0
user_11/session_1 2 3 0 2 1 1 0.168987559641 4
user_11/session_1 2 3 1 1 1 1 0.21823573361 1
user_11/session_1 2 5 0 1 1 2 0.128217157883 5
user_11/session_1 2 5 2 2 1 2 0.175045953692 0
user_11/session_1 2 3 0 2 1 1 0.102904065086 4
user_11/session_1 2 3 1 1 1 1 0.209488900952 0
user_11/session_1 2 3 0 1 1 1 0.214834807033 1
user_11/session_1 2 5 0 1 1 2 0.157514365305 5
user_11/session_1 2 5 2 2 1 2 0.241889175764 2
user_11/session_1 2 7 0 2 1 3 0.392739134395 4
user_11/session_1 2 7 1 3 -1 -3 0.306802296161 2
user_11/session_1 2 7 0 -3 1 3 0.223058245101 3
user_11/session_1 2 9 0 3 -1 -4 0.280756093284 5
user_11/session_1 2 9 2 -4 1 4 0.419134104309 1
user_11/session_1 2 5 0 4 1 2 0.345064825512 4
user_11/session_1 2 5 1 2 1 2 0.226196942129 2
user_11/session_1 2 7 0 2 1 3 0.405449548927 3
user_11/session_1 2 9 0 3 1 4 0.41716574007 5
user_11/session_1 2 9 2 4 -1 -4 0.393999260518 3
user_11/session_1 2 9 0 -4 -1 -4 0.577917105143 -1
user_39/session_1 1 5 0 0 1 2 0.368277504601 2
user_39/session_1 1 7 0 2 1 3 0.520498030184 4
user_39/session_1 1 7 1 3 1 3 0.256775969898 3
user_39/session_1 1 9 0 3 -1 -4 0.157331393695 2
user_39/session_1 1 7 0 -4 -1 -3 0.293329609279 1
user_39/session_1 1 5 0 -3 1 2 0.254577146932 0
user_39/session_1 1 3 0 2 1 1 0.187757011386 2
user_39/session_1 1 7 0 1 1 3 0.286560492257 3
user_39/session_1 1 9 0 3 -1 -4 0.458679113652 5
user_39/session_1 1 9 2 -4 -1 -4 0.409775079782 3
user_39/session_1 1 9 0 -4 -1 -4 0.318891269134 4
user_39/session_1 1 9 1 -4 1 4 0.410776661581 1
user_39/session_1 1 5 0 4 1 2 0.307125876378 1
user_39/session_1 1 5 0 2 1 2 0.191285025505 0
user_39/session_1 1 3 0 2 1 1 0.27911142797 5
user_39/session_1 1 3 2 1 1 1 0.143780311156 2
user_39/session_1 1 7 0 1 -1 -3 0.364442766246 3
user_39/session_1 1 9 0 -3 -1 -4 0.350105750469 2
user_39/session_1 1 7 0 -4 -1 -3 0.413971869156 1
user_39/session_1 1 5 0 -3 1 2 0.12583148179 4
user_39/session_1 1 5 1 2 -1 -2 0.284617948226 0
user_39/session_1 1 3 0 -2 1 1 0.193426778068 4
user_39/session_1 1 3 1 1 1 1 0.322053440056 3
user_39/session_1 1 9 0 1 -1 -4 0.185527317872 2
user_39/session_1 1 7 0 -4 -1 -3 0.433252054487 -1
user_44/session_1 0 7 0 0 -1 -3 0.385034529964 4
user_44/session_1 0 7 1 -3 -1 -3 0.244246297082 3
user_44/session_1 0 9 0 -3 -1 -4 0.220978695567 2
user_44/session_1 0 7 0 -4 -1 -3 0.384730652367 1
user_44/session_1 0 5 0 -3 1 2 0.483020129965 0
user_44/session_1 0 3 0 2 1 1 0.524250751479 4
user_44/session_1 0 3 1 1 1 1 0.220779416838 1
user_44/session_1 0 5 0 1 1 2 0.380787490271 5
user_44/session_1 0 5 2 2 1 2 0.515951208862 0
user_44/session_1 0 3 0 2 1 1 0.281687878355 4
user_44/session_1 0 3 1 1 1 1 0.396885400984 0
user_44/session_1 0 3 0 1 1 1 0.349956241407 1
user_44/session_1 0 5 0 1 1 2 0.477431244896 5
user_44/session_1 0 5 2 2 1 2 0.227377908486 2
user_44/session_1 0 7 0 2 1 3 0.227686920457 4
user_44/session_1 0 7 1 3 1 3 0.254229382565 2
user_44/session_1 0 7 0 3 1 3 0.364287723543 3
user_44/session_1 0 9 0 3 -1 -4 0.327025804407 5
user_44/session_1 0 9 2 -4 -1 -4 0.456109835055 1
user_44/session_1 0 5 0 -4 1 2 0.335684688952 4
user_44/session_1 0 5 1 2 1 2 0.367938666245 2
user_44/session_1 0 7 0 2 1 3 0.395203993159 3
user_44/session_1 0 9 0 3 -1 -4 0.332915247648 5
user_44/session_1 0 9 2 -4 -1 -4 0.532564285447 3
user_44/session_1 0 9 0 -4 -1 -4 0.472595553153 -1
user_25/session_1 2 5 0 0 1 2 0.0925478248842 0
user_25/session_1 2 3 0 2 1 1 0.273560926773 2
user_25/session_1 2 7 0 1 1 3 0.485705676268 3
user_25/session_1 2 9 0 3 1 4 0.241233472475 4
user_25/session_1 2 9 1 4 1 4 0.226008501884 1
user_25/session_1 2 5 0 4 -1 -2 0.156794666066 0
user_25/session_1 2 3 0 -2 1 1 0.148483005884 1
user_25/session_1 2 5 0 1 1 2 0.330817242758 5
user_25/session_1 2 5 2 2 1 2 0.197831039301 2
user_25/session_1 2 7 0 2 1 3 0.19506539836 4
user_25/session_1 2 7 1 3 -1 -3 0.212249055293 3
user_25/session_1 2 9 0 -3 -1 -4 0.365670034682 5
user_25/session_1 2 9 2 -4 -1 -4 0.229744761503 2
user_25/session_1 2 7 0 -4 1 3 0.254344600566 1
user_25/session_1 2 5 0 3 1 2 0.246727112192 0
user_25/session_1 2 3 0 2 1 1 0.410898932356 2
user_25/session_1 2 7 0 1 -1 -3 0.412901718367 4
user_25/session_1 2 7 1 -3 1 3 0.316057839111 3
user_25/session_1 2 9 0 3 1 4 0.234647229339 5
user_25/session_1 2 9 2 4 1 4 0.251383793129 2
user_25/session_1 2 7 0 4 1 3 0.302364370627 1
user_25/session_1 2 5 0 3 1 2 0.294704168676 4
user_25/session_1 2 5 1 2 1 2 0.235488136608 2
user_25/session_1 2 7 0 2 1 3 0.248397929839 3
user_25/session_1 2 9 0 3 1 4 0.290295840682 -1
user_28/session_1 1 5 0 0 1 2 0.742439612663 2
user_28/session_1 1 7 0 2 -1 -3 0.549387166697 4
user_28/session_1 1 7 1 -3 -1 -3 0.180575643111 3
user_28/session_1 1 9 0 -3 -1 -4 0.210251274217 2
user_28/session_1 1 7 0 -4 -1 -3 0.168126570487 1
user_28/session_1 1 5 0 -3 1 2 0.160417192028 0
user_28/session_1 1 3 0 2 1 1 0.180486258647 2
user_28/session_1 1 7 0 1 -1 -3 0.267573535694 3
user_28/session_1 1 9 0 -3 -1 -4 0.202318706889 5
user_28/session_1 1 9 2 -4 -1 -4 0.158105924091 3
user_28/session_1 1 9 0 -4 -1 -4 0.175919831402 4
user_28/session_1 1 9 1 -4 -1 -4 0.193499092306 1
user_28/session_1 1 5 0 -4 1 2 0.215146137696 1
user_28/session_1 1 5 0 2 1 2 0.178615953345 0
user_28/session_1 1 3 0 2 1 1 0.179053733319 5
user_28/session_1 1 3 2 1 1 1 0.143385666109 2
user_28/session_1 1 7 0 1 1 3 0.184545286877 3
user_28/session_1 1 9 0 3 -1 -4 0.132460443109 2
user_28/session_1 1 7 0 -4 -1 -3 0.155405185128 1
user_28/session_1 1 5 0 -3 1 2 0.295812254017 4
user_28/session_1 1 5 1 2 1 2 0.162738882391 0
user_28/session_1 1 3 0 2 1 1 0.162321374457 4
user_28/session_1 1 3 1 1 1 1 0.117752780029 3
user_28/session_1 1 9 0 1 -1 -4 0.0555542399844 2
user_28/session_1 1 7 0 -4 -1 -3 0.0923586743548 -1
user_68/session_1 1 7 0 0 1 3 0.455110793375 2
user_68/session_1 1 7 0 3 -1 -3 0.328443218088 5
user_68/session_1 1 7 2 -3 1 3 0.24817387341 3
user_68/session_1 1 9 0 3 -1 -4 0.748294478643 1
user_68/session_1 1 5 0 -4 1 2 0.37134960951 4
user_68/session_1 1 5 1 2 -1 -2 0.291066384878 1
user_68/session_1 1 5 0 -2 1 2 0.230424344052 0
user_68/session_1 1 3 0 2 1 1 0.477632116046 5
user_68/session_1 1 3 2 1 1 1 0.340936050197 3
user_68/session_1 1 9 0 1 -1 -4 0.355346933286 4
user_68/session_1 1 9 1 -4 -1 -4 0.56104625574 2
user_68/session_1 1 7 0 -4 -1 -3 0.428398492775 1
user_68/session_1 1 5 0 -3 -1 -2 0.215487313697 0
user_68/session_1 1 3 0 -2 1 1 0.272022501892 4
user_68/session_1 1 3 1 1 1 1 0.236781303169 1
user_68/session_1 1 5 0 1 1 2 0.395302438571 1
user_68/session_1 1 5 0 2 1 2 0.400224735408 3
user_68/session_1 1 9 0 2 -1 -4 0.397535588234 5
user_68/session_1 1 9 2 -4 -1 -4 0.356964534478 3
user_68/session_1 1 9 0 -4 -1 -4 0.358874874804 1
user_68/session_1 1 5 0 -4 1 2 0.301336627127 0
user_68/session_1 1 3 0 2 1 1 0.243359531488 2
user_68/session_1 1 7 0 1 1 3 0.346877235992 2
user_68/session_1 1 7 0 3 -1 -3 0.373380877611 4
user_68/session_1 1 7 1 -3 -1 -3 0.312365587192 -1
user_33/session_1 1 5 0 0 1 2 0.293462128736 0
user_33/session_1 1 3 0 2 1 1 0.0971102554553 1
user_33/session_1 1 5 0 1 -1 -2 0.0694599436874 5
user_33/session_1 1 5 2 -2 -1 -2 0.0596083104158 2
user_33/session_1 1 7 0 -2 -1 -3 0.170889902009 3
user_33/session_1 1 9 0 -3 -1 -4 0.105233848694 2
user_33/session_1 1 7 0 -4 1 3 0.108743616348 5
user_33/session_1 1 7 2 3 -1 -3 0.084721367034 1
user_33/session_1 1 5 0 -3 -1 -2 0.108861968252 0
user_33/session_1 1 3 0 -2 1 1 0.101796606462 4
user_33/session_1 1 3 1 1 1 1 0.104924891986 1
user_33/session_1 1 5 0 1 1 2 0.0648185597833 5
user_33/session_1 1 5 2 2 -1 -2 0.105513294824 2
user_33/session_1 1 7 0 -2 -1 -3 0.0875789710199 1
user_33/session_1 1 5 0 -3 -1 -2 0.105036654048 0
user_33/session_1 1 3 0 -2 1 1 0.0759842591303 5
user_33/session_1 1 3 2 1 1 1 0.10720904447 2
user_33/session_1 1 7 0 1 -1 -3 0.0770598385488 3
user_33/session_1 1 9 0 -3 -1 -4 0.161731523518 4
user_33/session_1 1 9 1 -4 -1 -4 0.0958550361314 2
user_33/session_1 1 7 0 -4 1 3 0.0546376697726 3
user_33/session_1 1 9 0 3 -1 -4 0.109824654508 2
user_33/session_1 1 7 0 -4 -1 -3 0.0972940582358 4
user_33/session_1 1 7 1 -3 -1 -3 0.160863479147 1
user_33/session_1 1 5 0 -3 -1 -2 0.103276200287 -1
user_20/session_1 1 7 0 0 1 3 0.196575431809 3
user_20/session_1 1 9 0 3 1 4 0.17833951099 4
user_20/session_1 1 9 1 4 -1 -4 0.129453594145 1
user_20/session_1 1 5 0 -4 1 2 0.101458882928 1
user_20/session_1 1 5 0 2 -1 -2 0.248797198108 0
user_20/session_1 1 3 0 -2 1 1 0.102331617181 5
user_20/session_1 1 3 2 1 1 1 0.133339794334 2
user_20/session_1 1 7 0 1 1 3 0.0983095205184 1
user_20/session_1 1 5 0 3 -1 -2 0.157230453806 0
user_20/session_1 1 3 0 -2 1 1 0.5154069278 4
user_20/session_1 1 3 1 1 1 1 0.181132892925 1
user_20/session_1 1 5 0 1 1 2 0.117623087023 5
user_20/session_1 1 5 2 2 1 2 0.2206358581 2
user_20/session_1 1 7 0 2 -1 -3 0.0944141365784 3
