ID length robot_feedback previous_score current_result current_score engagement action
user_37/session_1 9 0 2 -1 -4 0.757745570227 2
user_37/session_1 7 0 -4 -1 -3 0.980065078377 3
user_37/session_1 9 0 -3 -1 -4 0.622063472729 -1
user_67/session_1 3 0 0 1 1 0.324628172542 1
user_67/session_1 5 0 1 1 2 0.380011857827 2
user_67/session_1 7 0 2 1 3 0.445162925113 3
user_67/session_1 9 0 3 1 4 0.32017722491 4
user_67/session_1 9 1 4 -1 -4 0.349726171369 2
user_67/session_1 7 0 -4 1 3 0.243817375136 0
user_67/session_1 3 0 3 1 1 0.283886545582 5
user_67/session_1 3 2 1 1 1 0.267076855608 1
user_67/session_1 5 0 1 1 2 0.230671686013 4
user_67/session_1 5 1 2 1 2 0.388980900965 1
user_67/session_1 5 0 2 1 2 0.347013996762 0
user_67/session_1 3 0 2 1 1 0.261610788375 5
user_67/session_1 3 2 1 1 1 0.282934502433 2
user_67/session_1 7 0 1 -1 -3 0.378391986159 3
user_67/session_1 9 0 -3 -1 -4 0.224713113596 5
user_67/session_1 9 2 -4 -1 -4 0.255791439078 1
user_67/session_1 5 0 -4 1 2 0.422396621454 2
user_67/session_1 7 0 2 1 3 0.309452830757 3
user_67/session_1 9 0 3 -1 -4 0.30427691291 4
user_67/session_1 9 1 -4 -1 -4 0.25141958822 2
user_67/session_1 7 0 -4 -1 -3 0.403106349781 1
user_67/session_1 5 0 -3 1 2 0.290503719285 5
user_67/session_1 5 2 2 1 2 0.337351399163 1
user_67/session_1 5 0 2 -1 -2 0.285793838541 2
user_67/session_1 7 0 -2 -1 -3 0.2633692011 -1
user_9/session_1 7 0 0 1 3 0.325421361061 3
user_9/session_1 9 0 3 -1 -4 0.377242786334 4
user_9/session_1 9 1 -4 -1 -4 0.199069059033 1
user_9/session_1 5 0 -4 -1 -2 0.277537936407 1
user_9/session_1 5 0 -2 1 2 0.295744637638 0
user_9/session_1 3 0 2 1 1 0.329706781911 5
user_9/session_1 3 2 1 1 1 0.165882466799 2
user_9/session_1 7 0 1 1 3 0.271753891753 1
user_9/session_1 5 0 3 1 2 0.322774038475 0
user_9/session_1 3 0 2 1 1 0.186731730368 4
user_9/session_1 3 1 1 1 1 0.202685462795 1
user_9/session_1 5 0 1 1 2 0.263397894321 5
user_9/session_1 5 2 2 1 2 0.24210164789 2
user_9/session_1 7 0 2 -1 -3 0.204695356528 3
user_9/session_1 9 0 -3 -1 -4 0.316748658809 4
user_9/session_1 9 1 -4 -1 -4 0.27091236475 3
user_9/session_1 9 0 -4 -1 -4 0.298140432855 2
user_9/session_1 7 0 -4 -1 -3 0.313168415151 2
user_9/session_1 7 0 -3 -1 -3 0.382212604188 1
user_9/session_1 5 0 -3 1 2 0.208803446095 5
user_9/session_1 5 2 2 1 2 0.320406087197 2
user_9/session_1 7 0 2 -1 -3 0.260174993777 0
user_9/session_1 3 0 -3 1 1 0.214568903264 4
user_9/session_1 3 1 1 1 1 0.249628215808 1
user_9/session_1 5 0 1 1 2 0.225724134245 -1
user_46/session_1 3 0 0 1 1 0.215051860122 1
user_46/session_1 5 0 1 1 2 0.345019273381 2
user_46/session_1 7 0 2 -1 -3 0.399427268469 4
user_46/session_1 7 1 -3 -1 -3 0.384730760029 3
user_46/session_1 9 0 -3 -1 -4 0.338521962195 5
user_46/session_1 9 2 -4 -1 -4 0.319896189282 2
user_46/session_1 7 0 -4 1 3 0.28519011113 1
user_46/session_1 5 0 3 1 2 0.327766331749 0
user_46/session_1 3 0 2 1 1 0.355892224859 4
user_46/session_1 3 1 1 1 1 0.308039145467 1
user_46/session_1 5 0 1 1 2 0.327306147838 5
user_46/session_1 5 2 2 1 2 0.425532471672 2
user_46/session_1 7 0 2 1 3 0.452498540992 3
user_46/session_1 9 0 3 -1 -4 0.434030751241 5
user_46/session_1 9 2 -4 -1 -4 0.315821323814 0
user_46/session_1 3 0 -4 1 1 0.434283275651 1
user_46/session_1 5 0 1 1 2 0.495899089383 2
user_46/session_1 7 0 2 -1 -3 0.447955796695 4
user_46/session_1 7 1 -3 -1 -3 0.422891812469 2
user_46/session_1 7 0 -3 1 3 0.490612140713 3
user_46/session_1 9 0 3 -1 -4 0.412109539404 4
user_46/session_1 9 1 -4 -1 -4 0.490770197117 0
user_46/session_1 3 0 -4 1 1 0.305261210286 1
user_46/session_1 5 0 1 -1 -2 0.467840677876 1
user_46/session_1 5 0 -2 1 2 0.369771510483 -1
user_43/session_1 3 0 0 1 1 0.239032827272 1
user_43/session_1 5 0 1 1 2 0.559458743585 2
user_43/session_1 7 0 2 1 3 0.469751075681 4
user_43/session_1 7 1 3 -1 -3 0.326258256035 3
user_43/session_1 9 0 -3 -1 -4 0.548701271508 5
user_43/session_1 9 2 -4 1 4 0.911669537921 2
user_43/session_1 7 0 4 1 3 0.643269947166 1
user_43/session_1 5 0 3 1 2 0.546088238411 0
user_43/session_1 3 0 2 1 1 0.88143111802 4
user_43/session_1 3 1 1 1 1 0.646928822003 1
user_43/session_1 5 0 1 1 2 0.651213583699 5
user_43/session_1 5 2 2 1 2 0.351392835614 2
user_43/session_1 7 0 2 -1 -3 0.278117351758 3
user_43/session_1 9 0 -3 -1 -4 0.253210029386 5
user_43/session_1 9 2 -4 -1 -4 0.473931563474 0
user_43/session_1 3 0 -4 1 1 0.372070142293 1
user_43/session_1 5 0 1 1 2 0.856260431041 2
user_43/session_1 7 0 2 1 3 0.328562358373 4
user_43/session_1 7 1 3 1 3 0.334721542049 2
user_43/session_1 7 0 3 -1 -3 0.348687114611 3
user_43/session_1 9 0 -3 1 4 0.250468594255 4
user_43/session_1 9 1 4 1 4 0.218202282674 0
user_43/session_1 3 0 4 1 1 0.249805270774 1
user_43/session_1 5 0 1 1 2 0.225268008642 1
user_43/session_1 5 0 2 1 2 0.394737888806 -1
user_35/session_1 7 0 0 1 3 0.378316231001 3
user_35/session_1 9 0 3 -1 -4 0.415184221997 5
user_35/session_1 9 2 -4 -1 -4 0.277863465172 3
user_35/session_1 9 0 -4 -1 -4 0.362935642097 1
user_35/session_1 5 0 -4 -1 -2 0.275294639845 0
user_35/session_1 3 0 -2 1 1 0.333198443334 4
user_35/session_1 3 1 1 1 1 0.329077245337 1
user_35/session_1 5 0 1 1 2 0.300213387309 0
user_35/session_1 3 0 2 1 1 0.231247061064 4
user_35/session_1 3 1 1 1 1 0.521977727231 1
user_35/session_1 5 0 1 1 2 0.664153026067 2
user_35/session_1 7 0 2 -1 -3 0.539337337221 2
user_35/session_1 7 0 -3 -1 -3 0.309277306144 5
user_35/session_1 7 2 -3 1 3 0.286648485082 1
user_35/session_1 5 0 3 -1 -2 0.648368439227 2
user_35/session_1 7 0 -2 -1 -3 0.373810702794 4
user_35/session_1 7 1 -3 -1 -3 0.446677427641 3
user_35/session_1 9 0 -3 -1 -4 0.378053602811 2
user_35/session_1 7 0 -4 -1 -3 0.233523602496 5
user_35/session_1 7 2 -3 -1 -3 0.359488561288 2
user_35/session_1 7 0 -3 1 3 0.41598001582 1
user_35/session_1 5 0 3 1 2 0.24228282756 0
user_35/session_1 3 0 2 1 1 0.247741246438 4
user_35/session_1 3 1 1 -1 -1 0.308485259718 2
user_35/session_1 7 0 -1 -1 -3 0.271934987093 -1
user_27/session_1 3 0 0 1 1 0.430748358502 1
user_27/session_1 5 0 1 1 2 0.332665583574 2
user_27/session_1 7 0 2 -1 -3 0.357905601196 5
user_27/session_1 7 2 -3 -1 -3 0.233744159501 1
user_27/session_1 5 0 -3 1 2 0.267526461754 0
user_27/session_1 3 0 2 1 1 0.273227115429 4
user_27/session_1 3 1 1 1 1 0.29499497483 2
user_27/session_1 7 0 1 -1 -3 0.389492443603 3
user_27/session_1 9 0 -3 -1 -4 0.280499680127 5
user_27/session_1 9 2 -4 -1 -4 0.248361981085 3
user_27/session_1 9 0 -4 -1 -4 0.288241800361 1
user_27/session_1 5 0 -4 1 2 0.249222984804 5
user_27/session_1 5 2 2 1 2 0.210973741659 0
user_27/session_1 3 0 2 1 1 0.459457085793 4
user_27/session_1 3 1 1 1 1 0.90793151411 2
user_27/session_1 7 0 1 -1 -3 0.296368747706 5
user_27/session_1 7 2 -3 -1 -3 0.336028827324 2
user_27/session_1 7 0 -3 -1 -3 0.375382108081 3
user_27/session_1 9 0 -3 -1 -4 0.212457597853 2
user_27/session_1 7 0 -4 1 3 0.250805776059 1
user_27/session_1 5 0 3 1 2 0.494646392959 4
user_27/session_1 5 1 2 1 2 0.276770385693 3
user_27/session_1 9 0 2 -1 -4 0.252489628747 2
user_27/session_1 7 0 -4 -1 -3 0.431645920947 3
user_27/session_1 9 0 -3 -1 -4 1.08130041681 -1
user_64/session_1 5 0 0 1 2 0.819094068918 0
user_64/session_1 3 0 2 1 1 0.638015702991 1
user_64/session_1 5 0 1 1 2 0.491827555646 5
user_64/session_1 5 2 2 1 2 0.542340465544 2
user_64/session_1 7 0 2 1 3 0.455340243672 3
user_64/session_1 9 0 3 -1 -4 0.452672548039 2
user_64/session_1 7 0 -4 -1 -3 0.767831407489 5
user_64/session_1 7 2 -3 -1 -3 0.722693880258 1
user_64/session_1 5 0 -3 1 2 0.600351967277 0
user_64/session_1 3 0 2 1 1 0.621990632338 4
user_64/session_1 3 1 1 1 1 0.702527938129 1
user_64/session_1 5 0 1 1 2 0.619533624205 5
user_64/session_1 5 2 2 1 2 0.671493363416 2
user_64/session_1 7 0 2 1 3 0.686271967351 1
user_64/session_1 5 0 3 1 2 0.590645933844 0
user_64/session_1 3 0 2 1 1 0.573329538977 5
user_64/session_1 3 2 1 1 1 0.61320369259 2
user_64/session_1 7 0 1 -1 -3 0.605578697391 3
user_64/session_1 9 0 -3 -1 -4 0.719211373216 4
user_64/session_1 9 1 -4 -1 -4 0.642506587115 2
user_64/session_1 7 0 -4 -1 -3 0.621215241079 3
user_64/session_1 9 0 -3 -1 -4 0.676030636132 2
user_64/session_1 7 0 -4 1 3 0.643718507702 4
user_64/session_1 7 1 3 -1 -3 0.735780626769 1
user_64/session_1 5 0 -3 1 2 0.685643766237 -1
user_7/session_1 3 0 0 1 1 0.267754804841 1
user_7/session_1 5 0 1 1 2 0.337047420311 2
user_7/session_1 7 0 2 -1 -3 0.288586864072 3
user_7/session_1 9 0 -3 1 4 0.313723549585 4
user_7/session_1 9 1 4 -1 -4 0.273440724453 2
user_7/session_1 7 0 -4 -1 -3 0.364668555481 0
user_7/session_1 3 0 -3 1 1 0.421455794314 5
user_7/session_1 3 2 1 1 1 0.253221778755 1
user_7/session_1 5 0 1 1 2 0.299509768661 4
user_7/session_1 5 1 2 1 2 0.29836173455 1
user_7/session_1 5 0 2 -1 -2 0.30605081202 0
user_7/session_1 3 0 -2 1 1 0.442268062371 5
user_7/session_1 3 2 1 -1 -1 0.28988791607 2
user_7/session_1 7 0 -1 -1 -3 0.27412453573 3
user_7/session_1 9 0 -3 -1 -4 0.555323191103 5
user_7/session_1 9 2 -4 1 4 0.300674436668 1
user_7/session_1 5 0 4 1 2 0.328705016319 2
user_7/session_1 7 0 2 1 3 0.35288013687 3
user_7/session_1 9 0 3 1 4 0.299837285971 4
user_7/session_1 9 1 4 1 4 0.283450047344 2
user_7/session_1 7 0 4 -1 -3 0.305885408639 1
user_7/session_1 5 0 -3 -1 -2 0.336620155286 5
user_7/session_1 5 2 -2 -1 -2 0.369884775444 1
user_7/session_1 5 0 -2 1 2 0.479236996956 2
user_7/session_1 7 0 2 -1 -3 0.330036190234 -1
user_11/session_1 7 0 0 -1 -3 0.601643955253 4
user_11/session_1 7 1 -3 1 3 0.501477087505 3
user_11/session_1 9 0 3 1 4 0.531708074692 2
user_11/session_1 7 0 4 1 3 0.573380188601 1
user_11/session_1 5 0 3 1 2 0.416458902135 0
user_11/session_1 3 0 2 1 1 0.600687664702 4
user_11/session_1 3 1 1 1 1 0.684638775788 1
user_11/session_1 5 0 1 1 2 0.531188224392 5
user_11/session_1 5 2 2 1 2 0.611015132118 0
user_11/session_1 3 0 2 1 1 0.488038152134 4
user_11/session_1 3 1 1 1 1 0.669728449965 0
user_11/session_1 3 0 1 1 1 0.678841371706 1
user_11/session_1 5 0 1 1 2 0.581129834743 5
user_11/session_1 5 2 2 1 2 0.724959717457 2
user_11/session_1 7 0 2 1 3 0.982106746757 4
user_11/session_1 7 1 3 -1 -3 0.835614146695 2
user_11/session_1 7 0 -3 1 3 0.692859490697 3
user_11/session_1 9 0 3 -1 -4 0.791214375192 5
user_11/session_1 9 2 -4 1 4 1.02710104549 1
user_11/session_1 5 0 4 1 2 0.900838531543 4
user_11/session_1 5 1 2 1 2 0.698209884054 2
user_11/session_1 7 0 2 1 3 1.00377360943 3
user_11/session_1 9 0 3 1 4 1.02374566494 5
user_11/session_1 9 2 4 -1 -4 0.984254826161 3
user_11/session_1 9 0 -4 -1 -4 1.29777116922 -1
user_39/session_1 5 0 0 1 2 1.53745660312 2
user_39/session_1 7 0 2 1 3 2.05780290203 4
user_39/session_1 7 1 3 1 3 1.15630294014 3
user_39/session_1 9 0 3 -1 -4 0.816364439892 2
user_39/session_1 7 0 -4 -1 -3 1.28125685744 1
user_39/session_1 5 0 -3 1 2 1.14878654649 0
user_39/session_1 3 0 2 1 1 0.920370502789 2
user_39/session_1 7 0 1 1 3 1.25811750106 3
user_39/session_1 9 0 3 -1 -4 1.84648288262 5
user_39/session_1 9 2 -4 -1 -4 1.67931072941 3
user_39/session_1 9 0 -4 -1 -4 1.36863610573 4
user_39/session_1 9 1 -4 1 4 1.68273450803 1
user_39/session_1 5 0 4 1 2 1.32841762302 1
user_39/session_1 5 0 2 1 2 0.932430565532 0
user_39/session_1 3 0 2 1 1 1.23265383236 5
user_39/session_1 3 2 1 1 1 0.770041806212 2
user_39/session_1 7 0 1 -1 -3 1.524348043 3
user_39/session_1 9 0 -3 -1 -4 1.47533879758 2
user_39/session_1 7 0 -4 -1 -3 1.69365691439 1
user_39/session_1 5 0 -3 1 2 0.708686040327 4
user_39/session_1 5 1 2 -1 -2 1.251477164 0
user_39/session_1 3 0 -2 1 1 0.939751871348 4
user_39/session_1 3 1 1 1 1 1.37944558053 3
user_39/session_1 9 0 1 -1 -4 0.912748582136 2
user_39/session_1 7 0 -4 -1 -3 1.75956374949 -1
user_44/session_1 7 0 0 -1 -3 0.653769359929 4
user_44/session_1 7 1 -3 -1 -3 0.47165753398 3
user_44/session_1 9 0 -3 -1 -4 0.441560520112 2
user_44/session_1 7 0 -4 -1 -3 0.653376289407 1
user_44/session_1 5 0 -3 1 2 0.780515297195 0
user_44/session_1 3 0 2 1 1 0.833847764088 4
user_44/session_1 3 1 1 1 1 0.441302749896 1
user_44/session_1 5 0 1 1 2 0.648275746311 5
user_44/session_1 5 2 2 1 2 0.823112173267 0
user_44/session_1 3 0 2 1 1 0.520088816854 4
user_44/session_1 3 1 1 1 1 0.66909865071 0
user_44/session_1 3 0 1 1 1 0.608395033897 1
user_44/session_1 5 0 1 1 2 0.773285985172 5
user_44/session_1 5 2 2 1 2 0.449838004142 2
user_44/session_1 7 0 2 1 3 0.450237716058 4
user_44/session_1 7 1 3 1 3 0.484570814364 2
user_44/session_1 7 0 3 1 3 0.626933034742 3
user_44/session_1 9 0 3 -1 -4 0.57873414771 5
user_44/session_1 9 2 -4 -1 -4 0.745706401293 1
user_44/session_1 5 0 -4 1 2 0.589934553049 4
user_44/session_1 5 1 2 1 2 0.631655587389 2
user_44/session_1 7 0 2 1 3 0.666923722856 3
user_44/session_1 9 0 3 -1 -4 0.586352236526 5
user_44/session_1 9 2 -4 -1 -4 0.844601452943 3
user_44/session_1 9 0 -4 -1 -4 0.767030940733 -1
user_25/session_1 5 0 0 1 2 0.179514396585 0
user_25/session_1 3 0 2 1 1 0.34732886234 2
user_25/session_1 7 0 1 1 3 0.544005000297 3
user_25/session_1 9 0 3 1 4 0.317358576125 4
user_25/session_1 9 1 4 1 4 0.3032437398 1
user_25/session_1 5 0 4 -1 -2 0.239076655984 0
user_25/session_1 3 0 -2 1 1 0.231371043526 1
user_25/session_1 5 0 1 1 2 0.400410313228 5
user_25/session_1 5 2 2 1 2 0.277120847145 2
user_25/session_1 7 0 2 1 3 0.274556863919 4
user_25/session_1 7 1 3 -1 -3 0.29048756826 3
user_25/session_1 9 0 -3 -1 -4 0.432721801158 5
user_25/session_1 9 2 -4 -1 -4 0.306707568691 2
user_25/session_1 7 0 -4 1 3 0.329513701545 1
user_25/session_1 5 0 3 1 2 0.322451645105 0
user_25/session_1 3 0 2 1 1 0.474652817315 2
user_25/session_1 7 0 1 -1 -3 0.476509569455 4
user_25/session_1 7 1 -3 1 3 0.386727096865 3
user_25/session_1 9 0 3 1 4 0.311252571302 5
user_25/session_1 9 2 4 1 4 0.326768782458 2
user_25/session_1 7 0 4 1 3 0.374032092613 1
user_25/session_1 5 0 3 1 2 0.366930437072 4
user_25/session_1 5 1 2 1 2 0.312032163511 2
user_25/session_1 7 0 2 1 3 0.324000634476 3
user_25/session_1 9 0 3 1 4 0.362843543917 -1
user_28/session_1 5 0 0 1 2 1.91424436737 2
user_28/session_1 7 0 2 -1 -3 1.47161791209 4
user_28/session_1 7 1 -3 -1 -3 0.626014860873 3
user_28/session_1 9 0 -3 -1 -4 0.694054503359 2
user_28/session_1 7 0 -4 -1 -3 0.597471897535 1
user_28/session_1 5 0 -3 1 2 0.579796002043 0
user_28/session_1 3 0 2 1 1 0.625809922115 2
user_28/session_1 7 0 1 -1 -3 0.825481739514 3
user_28/session_1 9 0 -3 -1 -4 0.675866885273 5
user_28/session_1 9 2 -4 -1 -4 0.574496777113 3
user_28/session_1 9 0 -4 -1 -4 0.615340116903 4
user_28/session_1 9 1 -4 -1 -4 0.655645464508 1
user_28/session_1 5 0 -4 1 2 0.705277340035 1
user_28/session_1 5 0 2 1 2 0.621521726738 0
user_28/session_1 3 0 2 1 1 0.622525459154 5
user_28/session_1 3 2 1 1 1 0.540746489316 2
user_28/session_1 7 0 1 1 3 0.635116373885 3
user_28/session_1 9 0 3 -1 -4 0.515697375303 2
user_28/session_1 7 0 -4 -1 -3 0.568304581476 1
user_28/session_1 5 0 -3 1 2 0.89022685958 4
user_28/session_1 5 1 2 1 2 0.585119123283 0
user_28/session_1 3 0 2 1 1 0.584161870158 4
user_28/session_1 3 1 1 1 1 0.481975964822 3
user_28/session_1 9 0 1 -1 -4 0.339368503072 2
user_28/session_1 7 0 -4 -1 -3 0.423752910856 -1
user_68/session_1 7 0 0 1 3 0.438471937595 2
user_68/session_1 7 0 3 -1 -3 0.34377721235 5
user_68/session_1 7 2 -3 1 3 0.283769088546 3
user_68/session_1 9 0 3 -1 -4 0.657651537897 1
user_68/session_1 5 0 -4 1 2 0.375853368681 4
user_68/session_1 5 1 2 -1 -2 0.315834868437 1
user_68/session_1 5 0 -2 1 2 0.270499814211 0
user_68/session_1 3 0 2 1 1 0.455308530998 5
user_68/session_1 3 2 1 1 1 0.353116660914 3
user_68/session_1 9 0 1 -1 -4 0.363890014802 4
user_68/session_1 9 1 -4 -1 -4 0.517667655043 2
user_68/session_1 7 0 -4 -1 -3 0.418502233744 1
user_68/session_1 5 0 -3 -1 -2 0.259333120744 0
user_68/session_1 3 0 -2 1 1 0.301597955297 4
user_68/session_1 3 1 1 1 1 0.275252178781 1
user_68/session_1 5 0 1 1 2 0.393760134178 1
user_68/session_1 5 0 2 1 2 0.39743996736 3
user_68/session_1 9 0 2 -1 -4 0.395429602417 5
user_68/session_1 9 2 -4 -1 -4 0.365099308499 3
user_68/session_1 9 0 -4 -1 -4 0.366527449457 1
user_68/session_1 5 0 -4 1 2 0.323512743108 0
user_68/session_1 3 0 2 1 1 0.280169960793 2
user_68/session_1 7 0 1 1 3 0.357558199763 2
user_68/session_1 7 0 3 -1 -3 0.377371913378 4
user_68/session_1 7 1 -3 -1 -3 0.331757823514 -1
user_33/session_1 5 0 0 1 2 0.552197954814 0
user_33/session_1 3 0 2 1 1 0.245871354306 1
user_33/session_1 5 0 1 -1 -2 0.202734378501 5
user_33/session_1 5 2 -2 -1 -2 0.187364943623 2
user_33/session_1 7 0 -2 -1 -3 0.360974245548 3
user_33/session_1 9 0 -3 -1 -4 0.258544891152 2
user_33/session_1 7 0 -4 1 3 0.264020444688 5
user_33/session_1 7 2 3 -1 -3 0.226543572957 1
user_33/session_1 5 0 -3 -1 -2 0.264205084312 0
user_33/session_1 3 0 -2 1 1 0.253182483804 4
user_33/session_1 3 1 1 1 1 0.25806289087 1
user_33/session_1 5 0 1 1 2 0.195493401732 5
user_33/session_1 5 2 2 -1 -2 0.258980852274 2
user_33/session_1 7 0 -2 -1 -3 0.231001692454 1
user_33/session_1 5 0 -3 -1 -2 0.25823724975 0
user_33/session_1 3 0 -2 1 1 0.212912897997 5
user_33/session_1 3 2 1 1 1 0.261626374396 2
user_33/session_1 7 0 1 -1 -3 0.214590898728 3
user_33/session_1 9 0 -3 -1 -4 0.346686350544 4
user_33/session_1 9 1 -4 -1 -4 0.243913099149 2
user_33/session_1 7 0 -4 1 3 0.179610296697 3
user_33/session_1 9 0 3 -1 -4 0.265706961545 2
user_33/session_1 7 0 -4 -1 -3 0.246158103192 4
user_33/session_1 7 1 -3 -1 -3 0.345332123172 1
user_33/session_1 5 0 -3 -1 -2 0.255490783383 -1
user_20/session_1 7 0 0 1 3 0.210404044899 3
user_20/session_1 9 0 3 1 4 0.197508314798 4
user_20/session_1 9 1 4 -1 -4 0.162938106051 1
user_20/session_1 5 0 -4 1 2 0.143141340989 1
user_20/session_1 5 0 2 -1 -2 0.247333235935 0
user_20/session_1 3 0 -2 1 1 0.143758504526 5
user_20/session_1 3 2 1 1 1 0.165686274857 2
user_20/session_1 7 0 1 1 3 0.140914235047 1
user_20/session_1 5 0 3 -1 -2 0.182580815011 0
user_20/session_1 3 0 -2 1 1 0.435869211206 4
user_20/session_1 3 1 1 1 1 0.199483685269 1
user_20/session_1 5 0 1 1 2 0.154572034037 5
user_20/session_1 5 2 2 1 2 0.227418637508 2
user_20/session_1 7 0 2 -1 -3 0.13815957185 3
user_20/session_1 9 0 -3 -1 -4 0.189030825778 4
user_20/session_1 9 1 -4 -1 -4 0.181607326816 3
user_20/session_1 9 0 -4 -1 -4 0.150498772229 2
user_20/session_1 7 0 -4 1 3 0.118917043843 2
user_20/session_1 7 0 3 -1 -3 0.215784092669 1
user_20/session_1 5 0 -3 1 2 0.153114959726 5
user_20/session_1 5 2 2 1 2 0.131590153064 2
user_20/session_1 7 0 2 1 3 0.110324506253 0
user_20/session_1 3 0 3 1 1 0.110280355271 4
user_20/session_1 3 1 1 1 1 0.0953826145975 1
user_20/session_1 5 0 1 1 2 0.117696086001 -1
user_12/session_1 7 0 0 -1 -3 0.346842246888 2
user_12/session_1 7 0 -3 -1 -3 0.357459113793 5
user_12/session_1 7 2 -3 -1 -3 0.346188729401 3
user_12/session_1 9 0 -3 -1 -4 0.411758553047 1
user_12/session_1 5 0 -4 1 2 0.447778405028 4
user_12/session_1 5 1 2 1 2 0.389779148755 1
user_12/session_1 5 0 2 1 2 0.403698080198 0
user_12/session_1 3 0 2 1 1 0.686697739021 5
user_12/session_1 3 2 1 1 1 0.665780983249 3
user_12/session_1 9 0 1 -1 -4 0.497071831978 4
user_12/session_1 9 1 -4 -1 -4 0.463131466168 2
user_12/session_1 7 0 -4 1 3 0.411798251589 1
user_12/session_1 5 0 3 -1 -2 0.312668028072 0
user_12/session_1 3 0 -2 1 1 0.385477525249 4
user_12/session_1 3 1 1 1 1 0.371061882291 1
user_12/session_1 5 0 1 1 2 0.456002080743 1
user_12/session_1 5 0 2 1 2 0.347420202398 3
user_12/session_1 9 0 2 -1 -4 0.431310233931 5
user_12/session_1 9 2 -4 -1 -4 0.427384459269 3
user_12/session_1 9 0 -4 -1 -4 0.497894861645 1
user_12/session_1 5 0 -4 1 2 0.446637163271 0
user_12/session_1 3 0 2 1 1 0.391046567705 2
user_12/session_1 7 0 1 -1 -3 0.521669778571 2
user_12/session_1 7 0 -3 1 3 0.620280234887 4
user_12/session_1 7 1 3 1 3 0.509385402845 -1
